Source_Node_u,Target_Node_v,Weight_Distance_km,Highway_Type,Is_Oneway
8259084605,8259084607,0.021245410069912846,service,False
8259084605,8259084606,0.01820023446386762,service,False
8259084491,8259084490,0.030440774304146746,service,False
8259084491,8259084489,0.02311298917004664,service,False
8259084491,8259070097,0.01732826548839974,service,False
7135368402,7135368401,0.05607423767879112,service,False
7135368402,7135368403,0.04665833525198345,service,False
5689753913,5689753914,0.03694291115327977,residential,False
5689753913,8259084461,0.05724820221939565,residential,False
5689753913,11189551912,0.014823015296670529,service,False
102992082,6668082647,0.022485770400975186,primary,False
102992082,440059875,0.018103295843483903,primary,False
12145913553,11733510935,0.019744540763316592,service,False
12628939614,12628939615,0.009060959598222009,residential,False
12628939614,5709987263,0.005895769215359206,residential,False
6688284319,10139319520,0.0852274461739334,primary,False
6688284319,995292777,0.012272428424243071,secondary,False
8184177203,8184202734,0.004781295198272042,tertiary,False
8184177203,103001095,0.011007759982133727,tertiary,False
8184177203,8179214846,0.00624050913775902,service,False
8259084537,8259084531,0.031011751697382454,service,False
8259084537,8259084529,0.030575681015257098,service,False
8259084537,8259084536,0.006821535299867656,service,False
7135366881,7135368409,0.023307385267276267,service,False
7135366881,5684438314,0.0059716909805181614,service,False
7135366881,7135366880,0.02773151824751698,service,False
4023468617,8258915052,0.006738936204808606,residential,False
4023468617,4023468618,0.02517404999528278,residential,False
5716530357,8272696663,0.0444310329418972,residential,False
5716530357,5716530356,0.0515996498994109,residential,False
11813606330,11343840514,0.02791929590555602,service,False
2474695878,5704543860,0.0061977490824736805,residential,False
2474695878,6685527206,0.008282917456813489,primary,False
13098334755,1755146868,0.0059529724972753025,primary,False
8259084728,8971506802,0.02682143446511608,service,False
8259084728,8259084736,0.06522849528185629,service,False
8259084728,8259084735,0.012911519254528851,service,False
5709906179,5709906176,0.027994016115115445,residential,False
5709906179,12976450531,0.039455652102807576,residential,False
5706922874,12185873031,0.009292375316507959,service,False
5706922874,8830848259,0.035256405644407324,service,False
5706922874,5706922873,0.0623507236251245,service,False
12629043602,12629022736,0.004312587196665469,service,False
12629043602,8258914993,0.0005182529028240886,service,False
12472980373,12472980372,0.004113335408740446,service,False
12472980373,12472980374,0.01266841953331584,service,False
8173550213,11365614225,0.0167487751975355,service,False
