Node_ID,Lat,Lon
1005,21.0052313,105.8483973
1006,21.0195959,105.8598022
1007,21.0105763,105.8385542
1008,21.0085702,105.864485
1009,21.0175277,105.8497049
1010,21.0072358,105.8432604
1011,21.006174,105.8521762
1012,21.0221114,105.8432804
1013,21.0150286,105.8391318
1014,21.0132727,105.8488226
1015,21.0046274,105.8453568
1016,21.0130274,105.8464412
1017,21.0055516,105.8492361
1018,21.0154716,105.8395437
1019,21.018705,105.8587792
1020,21.0196551,105.8600136
1021,21.0055007,105.8483317
1022,21.0131627,105.8596814
1023,21.0158596,105.8564066
1024,21.0072511,105.8651175
1025,21.0050586,105.841901
1026,21.0018106,105.8449863
1027,21.0097094,105.8483361
1028,21.0136069,105.854676
1029,21.0228579,105.845819
1030,21.0057196,105.8432299
1031,21.0167172,105.8574622
1032,21.0211822,105.8626116
1033,21.015049,105.8391112
1034,21.012687,105.8566913
1035,21.0160259,105.8549613
1036,21.0050115,105.8466472
1037,21.0152617,105.8530032
1038,21.0040603,105.8626597
1039,21.0221277,105.8631694
1040,21.0110145,105.8601406
1041,21.0032356,105.8571067
1042,21.0068135,105.8460588
1043,21.0187513,105.854209
1044,21.0101366,105.8397054
1045,21.0076917,105.8655103
1046,21.0162185,105.8413676
1047,21.0065294,105.8505983
1048,21.0082384,105.8411858
1049,21.0107328,105.8497988
1050,21.0231663,105.8510345
1051,21.0184228,105.8602758
1052,21.0064615,105.8446504
1053,21.0057328,105.8484918
1054,21.0047655,105.8629483
1055,21.0111774,105.8561521
1056,21.0219185,105.8445168
1057,21.0178195,105.8398935
1058,21.0070738,105.8632612
1059,21.0064923,105.8561412
1060,21.013181,105.8635269
1061,21.0059891,105.8508273
1062,21.009407,105.852676
1063,21.0045021,105.8472739
1064,21.0132329,105.8578532
1065,21.0081895,105.8626355
1066,21.0128185,105.8574383
1067,21.0158254,105.8612184
1068,21.0148963,105.8402032
1069,21.004577,105.862003
1070,21.0089872,105.8597564
1071,21.0160084,105.8550377
1072,21.004521,105.845207
1073,21.0053942,105.8626356
1074,21.015302,105.8406984
1075,21.0072311,105.8426881
1076,21.0164053,105.8561017
1077,21.006444,105.8427964
1078,21.0224918,105.8507261
1079,21.0128439,105.8536597
1080,21.0108042,105.8580364
1081,21.008824,105.8545385
1082,21.0204235,105.8460381
1083,21.0184666,105.8620438
1084,21.012434,105.8471304
1085,21.0140727,105.8631436
1086,21.0190774,105.8373241
1087,21.0058239,105.8493501
1088,21.0109233,105.8578291
1089,21.0153915,105.8385832
1090,21.0044167,105.8430274
1091,21.0226133,105.8447186
1092,21.0048102,105.8567322
1093,21.0119712,105.8606838
1094,21.0209189,105.8562982
1095,21.0073324,105.8453375
1096,21.0105779,105.8582607
1097,21.0154713,105.8570775
1098,21.0094394,105.8608877
1099,21.0108718,105.866012
1100,21.0100959,105.8471935
1101,21.023259,105.8533194
1102,21.0159717,105.8563444
1103,21.0248247,105.8620378
1104,21.0067825,105.8482202
1105,21.0219854,105.8522501
1106,21.0060502,105.8639431
1107,21.022176,105.8597834
1108,21.006021,105.8496971
1109,21.0044498,105.8472063
1110,21.0062675,105.8546958
1111,21.0074594,105.84685
1112,21.0219595,105.8612864
1113,21.0133791,105.8567748
1114,21.0100487,105.8604782
1115,21.0177004,105.852588
1116,21.0087937,105.8413355
1117,21.0173833,105.8422759
1118,21.0070666,105.8494721
1119,21.0219049,105.8445221
1120,21.0168028,105.8540755
1121,21.0063322,105.8472656
1122,21.0166273,105.8529685
1123,21.0060302,105.8478042
1124,21.0069421,105.8522795
1125,21.0200681,105.8395283
1126,21.0104759,105.8545718
1127,21.0054713,105.8497665
1128,21.0148494,105.839843
1129,21.0051007,105.8578504
1130,21.0176607,105.8510064
1131,21.016583,105.8564365
1132,21.0082565,105.8603948
1133,21.0079405,105.8407498
1134,21.0076399,105.8440943
1135,21.0054618,105.8654469
1136,21.019819,105.8518375
1137,21.0119766,105.8537648
1138,21.0144893,105.8469715
1139,21.0097307,105.8607364
1140,21.0096768,105.839518
1141,21.0073306,105.8457604
1142,21.0168489,105.8509488
1143,21.0061642,105.8478336
1144,21.0113828,105.8616586
1145,21.0051645,105.8446421
1146,21.0180897,105.8528936
1147,21.013134,105.8621727
1148,21.0133222,105.8504569
1149,21.0101949,105.8501298
1150,21.0067429,105.8453346
1151,21.0165817,105.8575245
1152,21.0096411,105.8611919
1153,21.0078366,105.8638609
1154,21.0088763,105.8611814
1155,21.0227121,105.8463276
1156,21.0063694,105.8434628
1157,21.0050479,105.8438376
1158,21.0054512,105.8600408
1159,21.0105531,105.8509284
1160,21.0128788,105.8581862
1161,21.0048637,105.8571362
1162,21.0052412,105.8520646
1163,21.0211364,105.8561574
1164,21.0050456,105.8628977
1165,21.0105738,105.8572975
1166,21.0121517,105.8470117
1167,21.0169665,105.8621654
1168,21.0188269,105.8394068
1169,21.0065893,105.8509099
1170,21.0195763,105.8641243
1171,21.0048584,105.8456383
1172,21.0050007,105.8657458
1173,21.0075749,105.8623631
1174,21.0104438,105.8586729
1175,21.0180543,105.8569118
1176,21.0213177,105.8624616
1177,21.0106162,105.8401453
1178,21.012922,105.8633719
1179,21.0090385,105.857567
1180,21.0100382,105.8564615
1181,21.0129191,105.8632515
1182,21.0107341,105.8598821
1183,21.0152052,105.8493042
1184,21.0119871,105.8654738
1185,21.0044972,105.84371
1186,21.0172916,105.8390608
1187,21.0030107,105.8446758
1188,21.0122894,105.846237
1189,21.0193574,105.8313059
1190,21.0135732,105.8511906
1191,21.0172269,105.8597853
1192,21.0061517,105.863708
1193,21.0073927,105.8546031
1194,21.0048473,105.8463192
1195,21.0141546,105.856075
1196,21.0206306,105.8461116
1197,21.005031,105.8458507
1198,21.018992,105.854357
1199,21.0088477,105.8619611
1200,21.0063691,105.8493897
1201,21.0041101,105.8453124
1202,21.0165657,105.8498408
1203,21.0064385,105.8613447
1204,21.0203688,105.8603337
1205,21.0219993,105.848764
1206,21.0147352,105.8523933
1207,21.0153214,105.8401045
1208,21.0155416,105.8394892
1209,21.0062081,105.8486093
1210,21.0117816,105.8473429
1211,21.0158932,105.8623404
1212,21.0192422,105.8477068
1213,21.0159056,105.8624061
1214,21.0194452,105.8553966
1215,21.0084812,105.8589158
1216,21.008888,105.8647728
1217,21.0083362,105.8412842
1218,21.0221311,105.8573327
1219,21.0071743,105.853072
1220,21.005498,105.8472472
1221,21.0148505,105.8471006
1222,21.0061597,105.8494244
1223,21.0220391,105.8486244
1224,21.0234305,105.8467296
1225,21.0213934,105.8608693
1226,21.0128023,105.8481524
1227,21.0092309,105.8557658
1228,21.0052583,105.8580861
1229,21.0130335,105.8646082
1230,21.0077476,105.8523276
1231,21.0018846,105.8449504
1232,21.0051503,105.8594419
1233,21.0124905,105.8470609
1234,21.0171685,105.847838
1235,21.0134149,105.8467252
1236,21.0182234,105.8414031
1237,21.0102634,105.8570373
1238,21.0145977,105.8410673
1239,21.0081749,105.8502214
1240,21.0056026,105.8558351
1241,21.0079988,105.8531782
1242,21.0135234,105.8551329
1243,21.0049949,105.8467585
1244,21.0063684,105.8512375
1245,21.01568,105.838276
1246,21.0050429,105.8502839
1247,21.0073608,105.8453274
1248,21.0074345,105.8622788
1249,21.0157292,105.8540037
1250,21.0067453,105.8630554
1251,21.0218349,105.8570496
1252,21.0225945,105.8447216
1253,21.0133232,105.8465003
1254,21.0146039,105.8408618
1255,21.0115561,105.8626845
1256,21.0082653,105.8618375
1257,21.0191402,105.8628398
1258,21.0069165,105.8521821
1259,21.0193372,105.8401018
1260,21.0096708,105.8476976
1261,21.0130714,105.8632086
1262,21.0027958,105.8577897
1263,21.007255,105.8628378
1264,21.0142355,105.841388
1265,21.0082252,105.8549237
1266,21.0140648,105.8627216
1267,21.0232891,105.8615429
1268,21.0080062,105.8530017
1269,21.0044861,105.851512
1270,21.0146628,105.8392554
1271,21.010022,105.8533409
1272,21.0045056,105.851349
1273,21.0173522,105.8631829
1274,21.0192343,105.8530702
1275,21.0050687,105.8455476
1276,21.0069764,105.8452825
1277,21.0189643,105.8400759
1278,21.0088703,105.8506474
1279,21.0172315,105.8625866
1280,21.0135253,105.8395775
1281,21.0132903,105.8486667
1282,21.011754,105.8394221
1283,21.0052028,105.8425337
1284,21.0170651,105.8553283
1285,21.0174756,105.8492605
1286,21.0197327,105.8594432
1287,21.0167277,105.8391208
1288,21.0104438,105.8657406
1289,21.019555,105.8595237
1290,21.0089181,105.8597586
1291,21.0142147,105.8573454
1292,21.0045881,105.8562026
1293,21.0142295,105.8608018
1294,21.0098402,105.8613771
1295,21.0160723,105.8420867
1296,21.0137587,105.8561133
1297,21.0186979,105.8586551
1298,21.0109448,105.8642633
1299,21.0085965,105.8510329
1300,21.0205297,105.8574804
1301,21.0174837,105.853781
1302,21.0132423,105.8609631
1303,21.0057088,105.8532718
1304,21.0229813,105.8600695
1305,21.009993,105.8388212
1306,21.0171929,105.8556754
1307,21.0158219,105.8569005
1308,21.0195878,105.8442365
1309,21.0134519,105.8498801
1310,21.0054257,105.8506926
1311,21.0054975,105.8548934
1312,21.0091626,105.8607668
1313,21.0047503,105.8572863
1314,21.0155573,105.8396994
1315,21.0105888,105.8413452
1316,21.012202,105.8531857
1317,21.013417,105.8592243
1318,21.0045633,105.8560923
1319,21.0087673,105.8518436
1320,21.025698,105.8617732
1321,21.0046768,105.863324
1322,21.0073137,105.8657822
1323,21.016245,105.8421564
1324,21.006797,105.8508089
1325,21.0101056,105.860838
1326,21.0218868,105.8498249
1327,21.0146453,105.8587555
1328,21.0107339,105.8497523
1329,21.0064678,105.8640068
1330,21.0183992,105.8584651
1331,21.0079662,105.8532977
1332,21.0107604,105.840018
1333,21.0133308,105.8554906
1334,21.0076735,105.8482619
1335,21.0063059,105.8438897
1336,21.0103074,105.8456531
1337,21.0123944,105.8567498
1338,21.0132304,105.847322
1339,21.0054977,105.8537315
1340,21.0054095,105.8496934
1341,21.0074919,105.8440264
1342,21.0223726,105.8468086
1343,21.0088434,105.8649943
1344,21.0135821,105.8599559
1345,21.0158369,105.8654514
1346,21.0053638,105.855672
1347,21.0103559,105.8409463
1348,21.0048779,105.8573072
1349,21.0207328,105.8558901
1350,21.0194816,105.8414009
1351,21.0109269,105.8572653
1352,21.0052089,105.8434592
1353,21.0060242,105.8590248
1354,21.0097651,105.8484215
1355,21.0209641,105.8556634
1356,21.0046896,105.8645904
1357,21.011644,105.860652
1358,21.006433,105.8490892
1359,21.0169997,105.8643577
1360,21.0129149,105.8551276
1361,21.0092049,105.858763
1362,21.0179596,105.8505753
1363,21.0206842,105.8560819
1364,21.0053276,105.8532513
1365,21.0143859,105.8635805
1366,21.0107425,105.8494687
1367,21.0106064,105.8603753
1368,21.0152917,105.8527637
1369,21.0078035,105.8621881
1370,21.0098602,105.8564734
1371,21.0071423,105.845511
1372,21.0079097,105.8566618
1373,21.0064317,105.8634277
1374,21.0112991,105.8461477
1375,21.0138334,105.8576158
1376,21.0149005,105.8401385
1377,21.0171201,105.859193
1378,21.0055758,105.8483458
1379,21.0169606,105.8498371
1380,21.0105178,105.8621739
1381,21.0071328,105.8612373
1382,21.0189878,105.8544314
1383,21.0075577,105.8453632
1384,21.0115361,105.8482293
1385,21.0133654,105.8597192
1386,21.0109669,105.8654031
1387,21.0097257,105.8642707
1388,21.013217,105.8471999
1389,21.0077087,105.8508341
1390,21.005282,105.8588036
1391,21.013774,105.8462269
1392,21.0031291,105.8549377
1393,21.0059472,105.8501159
1394,21.0187688,105.8505236
1395,21.0089105,105.8627778
1396,21.0141929,105.8468681
1397,21.0093976,105.8609009
1398,21.0216588,105.8613939
1399,21.0156867,105.8653763
1400,21.0114149,105.8389387
1401,21.0161348,105.8404547
1402,21.0108067,105.860661
1403,21.0167591,105.8522666
1404,21.0156239,105.8565404
1405,21.0071676,105.8474419
1406,21.0142331,105.8406002
1407,21.0179823,105.8414164
1408,21.0184855,105.8506312
1409,21.0075649,105.8452069
1410,21.0190332,105.8391954
1411,21.0219165,105.8624222
1412,21.0106911,105.8604974
1413,21.0049293,105.8576281
1414,21.0108848,105.837884
1415,21.0054028,105.8635692
1416,21.0114201,105.8621737
1417,21.0173052,105.8625692
1418,21.0164033,105.8397367
1419,21.013714,105.8529977
1420,21.0284425,105.8608189
1421,21.0057763,105.8489142
1422,21.0089932,105.8587408
1423,21.0100234,105.8502092
1424,21.0226383,105.846848
1425,21.0038692,105.8448116
1426,21.0136057,105.8518489
1427,21.0177677,105.839226
1428,21.0215242,105.8460309
1429,21.0070998,105.8453015
1430,21.0186798,105.8392916
1431,21.0198648,105.8519613
1432,21.0226116,105.8489357
1433,21.0056726,105.8634683
1434,21.0083168,105.8511208
1435,21.0072593,105.8646811
1436,21.0145541,105.8655085
1437,21.0040448,105.8504619
1438,21.0087939,105.841248
1439,21.0150874,105.8491951
1440,21.0054802,105.8494674
1441,21.0045043,105.8478142
1442,21.0156466,105.853942
1443,21.0152157,105.8646473
1444,21.00854,105.8496291
1445,21.0179853,105.8413104
1446,21.0147021,105.8390576
1447,21.0114161,105.8655168
1448,21.0030043,105.8458635
1449,21.0204329,105.8620137
1450,21.0097626,105.8514891
1451,21.0168084,105.8395414
1452,21.0073919,105.8461759
1453,21.0072616,105.8624887
1454,21.0037884,105.8430295
1455,21.0167858,105.8559032
1456,21.0050716,105.8551816
1457,21.0175262,105.8616142
1458,21.0082683,105.8472533
1459,21.0203307,105.8471909
1460,21.0112063,105.8641237
1461,21.0211023,105.8618921
1462,21.0095101,105.8602129
1463,21.0114769,105.8509132
1464,21.0152821,105.8531376
1465,21.0077607,105.8469376
1466,21.019121,105.8475435
1467,21.0034402,105.8447262
1468,21.0129177,105.8610401
1469,21.0073312,105.8649177
1470,21.0054439,105.8642464
1471,21.0138532,105.8467151
1472,21.0131018,105.8564553
1473,21.0055804,105.8457536
1474,21.0073382,105.8646179
1475,21.0054667,105.8551811
1476,21.0232498,105.8622195
1477,21.0071982,105.8482233
1478,21.0078117,105.8414691
1479,21.0185585,105.8621228
1480,21.0070357,105.8617133
1481,21.0133143,105.8576133
1482,21.018827,105.8408334
1483,21.0039215,105.8455017
1484,21.0184281,105.8395297
1485,21.011773,105.8498309
1486,21.0180732,105.8572844
1487,21.0170648,105.8621431
1488,21.0143317,105.8403519
1489,21.0086931,105.8598124
1490,21.0059666,105.8597423
1491,21.0062546,105.859863
1492,21.0139814,105.8644381
1493,21.0092509,105.8653088
1494,21.018847,105.839933
1495,21.0134953,105.8568058
1496,21.015377,105.8403746
1497,21.0053551,105.8558589
1498,21.0187575,105.8614013
1499,21.0088629,105.8405724
1500,21.0185114,105.8505078
1501,21.0121155,105.8476544
1502,21.01308,105.8618295
1503,21.0164913,105.842146
1504,21.0086308,105.8572921
1505,21.0071643,105.8467868
1506,21.0115592,105.8631265
1507,21.019048,105.8517752
1508,21.0161231,105.8395377
1509,21.0109573,105.8483714
1510,21.0236584,105.8593317
1511,21.0125608,105.8580193
1512,21.0137678,105.8534247
1513,21.0212601,105.8546327
1514,21.0055261,105.8528369
1515,21.0070744,105.8608768
1516,21.0115493,105.8391487
1517,21.0100284,105.8604478
1518,21.0130353,105.8632439
1519,21.0080594,105.8655168
1520,21.0074339,105.8453111
1521,21.0243922,105.8469014
1522,21.0087717,105.8477082
1523,21.002836,105.8543896
1524,21.0082864,105.8469399
1525,21.0086974,105.8606927
1526,21.0061605,105.8660445
1527,21.0138185,105.8644986
1528,21.0160977,105.8412766
1529,21.0220532,105.8610444
1530,21.02144,105.8613706
1531,21.0213913,105.8430397
1532,21.0192618,105.853253
1533,21.0142595,105.8584294
1534,21.0050332,105.8456502
1535,21.019913,105.864006
1536,21.0175556,105.861982
1537,21.0094309,105.86381
1538,21.010283,105.8405069
1539,21.0194585,105.8526981
1540,21.0217989,105.8610277
1541,21.0180052,105.8612215
1542,21.019153,105.8360703
1543,21.0169371,105.8513994
1544,21.0051722,105.8565809
1545,21.008583,105.8514097
1546,21.0138476,105.8569635
1547,21.0206992,105.83975
1548,21.0218026,105.8624289
1549,21.0141721,105.8521257
1550,21.0111423,105.8607609
1551,21.0189788,105.8585937
1552,21.0146913,105.8495007
1553,21.0196276,105.8568417
1554,21.0089879,105.8596026
1555,21.0137315,105.8648366
1556,21.0069348,105.8454088
1557,21.0189506,105.8395173
1558,21.0090308,105.8655095
1559,21.0168603,105.8507677
1560,21.0153146,105.8414068
1561,21.0112763,105.8491818
1562,21.0154186,105.856602
1563,21.0069836,105.8634436
1564,21.008023,105.8656452
1565,21.0100022,105.8680303
1566,21.0210855,105.8446911
1567,21.0060317,105.8652229
1568,21.011911,105.8627621
1569,21.0106039,105.8552241
1570,21.0052398,105.8505236
1571,21.0054333,105.8531555
1572,21.0052085,105.8548842
1573,21.0047001,105.8490594
1574,21.0125877,105.8558267
1575,21.0058176,105.854839
1576,21.0040572,105.844576
1577,21.0065188,105.8495366
1578,21.0143539,105.8462652
1579,21.0188563,105.8422982
1580,21.0090953,105.8528571
1581,21.0104245,105.840126
1582,21.0160403,105.839243
1583,21.0064838,105.8473109
1584,21.0084868,105.8469008
1585,21.0216109,105.8628393
1586,21.0192704,105.8343444
1587,21.0081021,105.8473013
1588,21.009192,105.8597855
1589,21.0051175,105.8585359
1590,21.0078875,105.8629209
1591,21.004822,105.8566928
1592,21.0083107,105.8592851
1593,21.007181,105.8626834
1594,21.0070998,105.8449455
1595,21.0178625,105.8618116
1596,21.0175226,105.8583662
1597,21.0107529,105.8639305
1598,21.0135985,105.8652636
1599,21.0054459,105.8417184
1600,21.0135033,105.8550364
1601,21.0052117,105.8547164
1602,21.0106252,105.849875
1603,21.0153508,105.847263
1604,21.0090119,105.8632332
1605,21.0122602,105.8621496
1606,21.0178703,105.8508595
1607,21.0128073,105.8617097
1608,21.0174138,105.8389174
1609,21.0230101,105.8591898
1610,21.0103615,105.8410118
1611,21.0107111,105.8671791
1612,21.0128539,105.8581504
1613,21.0130426,105.8482325
1614,21.0065576,105.8539159
1615,21.0117818,105.8618689
1616,21.0061215,105.8481565
1617,21.0142692,105.8578296
1618,21.0051115,105.8583543
1619,21.0045034,105.8432159
1620,21.0097648,105.8413338
1621,21.0048036,105.8567692
1622,21.0099616,105.8477897
1623,21.0183772,105.8474562
1624,21.0102864,105.8399301
1625,21.0226777,105.8464432
1626,21.0060764,105.8495372
1627,21.0175984,105.8394483
1628,21.0201294,105.8395297
1629,21.0053957,105.8532366
1630,21.0046332,105.8446842
1631,21.0056785,105.8646425
1632,21.0105907,105.846784
1633,21.0231574,105.8611651
1634,21.0122364,105.8605004
1635,21.0125041,105.8621065
1636,21.0042263,105.8465471
1637,21.0057275,105.8595492
1638,21.0161899,105.8643785
1639,21.0048052,105.8571324
1640,21.010341,105.861015
1641,21.004488,105.8430917
1642,21.0050442,105.8441102
1643,21.0115565,105.8580192
1644,21.012106,105.8386271
1645,21.0035478,105.8537817
1646,21.0182069,105.8523444
1647,21.0104859,105.8522058
1648,21.0136936,105.8636034
1649,21.0178805,105.8573515
1650,21.0134658,105.8523807
1651,21.0191094,105.8367934
1652,21.0049713,105.8501789
1653,21.0172013,105.8620286
1654,21.0119259,105.855318
1655,21.0130802,105.8658913
1656,21.016918,105.8396924
1657,21.0191397,105.836246
1658,21.0134263,105.8560176
1659,21.014576,105.8401231
1660,21.0052322,105.8425287
1661,21.0051754,105.8593333
1662,21.0089882,105.8649032
1663,21.0062563,105.8621507
1664,21.017484,105.8390244
1665,21.0082135,105.8533184
1666,21.0082076,105.8414641
1667,21.0137212,105.8560087
1668,21.0084167,105.847535
1669,21.0070805,105.8462954
1670,21.0115842,105.8631153
1671,21.0111509,105.8538428
1672,21.0085695,105.8494272
1673,21.0196282,105.8527742
1674,21.0051733,105.8610784
1675,21.0064013,105.8512905
1676,21.007876,105.8583945
1677,21.0077609,105.8637562
1678,21.0038886,105.8527887
1679,21.0151651,105.8517029
1680,21.0062626,105.8541798
1681,21.0234883,105.8618251
1682,21.0154395,105.856645
1683,21.0076418,105.8486527
1684,21.0131505,105.839357
1685,21.0096932,105.8477629
1686,21.0165443,105.8637733
1687,21.0127171,105.857954
1688,21.0155838,105.8394591
1689,21.007874,105.860466
1690,21.0120837,105.8588168
1691,21.0183492,105.864285
1692,21.0274042,105.8611758
1693,21.0079677,105.8406465
1694,21.0071134,105.8658976
1695,21.0057761,105.854049
1696,21.0104411,105.8591723
1697,21.0100555,105.8613369
1698,21.0072745,105.8445368
1699,21.0179301,105.8541687
1700,21.0082001,105.8503459
1701,21.0221133,105.8576648
1702,21.0032516,105.8540296
1703,21.0049488,105.8576908
1704,21.0105438,105.8553314
1705,21.0106546,105.8492877
1706,21.0130277,105.8488431
1707,21.0098089,105.8411613
1708,21.017663,105.8627588
1709,21.0178217,105.8569602
1710,21.0129187,105.8577273
1711,21.0107422,105.8628619
1712,21.0221904,105.8525614
1713,21.0047896,105.8569673
1714,21.0165025,105.8484283
1715,21.017172,105.8471408
1716,21.011366,105.8610997
1717,21.0058798,105.8482266
1718,21.0077955,105.8497301
1719,21.0184641,105.8391913
1720,21.0215097,105.8450082
1721,21.0082344,105.8535005
1722,21.0129725,105.8556291
1723,21.015842,105.8613026
1724,21.0077949,105.8415988
1725,21.0130775,105.8630455
1726,21.0217218,105.8497622
1727,21.0116607,105.8547287
1728,21.0049827,105.8578141
1729,21.0055535,105.8530703
1730,21.0194495,105.8616086
1731,21.0118922,105.8504042
1732,21.0207665,105.8582515
1733,21.0148513,105.8398397
1734,21.0068124,105.8633627
1735,21.0084229,105.8527814
1736,21.0080892,105.8655471
1737,21.0172651,105.8435857
1738,21.010647,105.8457541
1739,21.0167668,105.8484372
1740,21.0110746,105.8655788
1741,21.0163213,105.854728
1742,21.0134998,105.8504595
1743,21.0141118,105.8601796
1744,21.0216869,105.8462441
1745,21.0065862,105.8457668
1746,21.0113851,105.8656941
1747,21.0114263,105.8593349
1748,21.0144038,105.8580685
1749,21.0037123,105.8506976
1750,21.0050377,105.8445896
1751,21.020597,105.8535495
1752,21.0160981,105.8413518
1753,21.0109793,105.865341
1754,21.0072109,105.8438251
1755,21.0195834,105.8496135
1756,21.0070782,105.8445278
1757,21.014865,105.8596865
1758,21.023449,105.855429
1759,21.0060097,105.8497224
1760,21.0088238,105.8528696
1761,21.0060564,105.8484724
1762,21.0213324,105.8575577
1763,21.0288657,105.8605735
1764,21.0067571,105.8546035
1765,21.013744,105.8649679
1766,21.0047722,105.8650571
1767,21.0087463,105.8533482
1768,21.0190576,105.8602184
1769,21.0082535,105.8412047
1770,21.019295,105.8619379
1771,21.0064401,105.8562327
1772,21.0081605,105.8561204
1773,21.00519,105.8417164
1774,21.021321,105.8438962
1775,21.0099894,105.8646076
1776,21.0118217,105.8503291
1777,21.0107115,105.8599
1778,21.0131282,105.8602967
1779,21.0086347,105.8414235
1780,21.0140533,105.8644114
1781,21.0191659,105.8532227
1782,21.0147102,105.8622087
1783,21.0065472,105.8591965
1784,21.011052,105.8398894
1785,21.0096073,105.8597007
1786,21.0174379,105.8400233
1787,21.0102929,105.8412006
1788,21.0152956,105.8404532
1789,21.0060951,105.8446564
1790,21.0147743,105.8625447
1791,21.0084228,105.8549275
1792,21.0089488,105.8613737
1793,21.0232827,105.8506221
1794,21.0135986,105.8592865
1795,21.0059629,105.8664728
1796,21.0099136,105.851574
1797,21.0168751,105.8637153
1798,21.0192016,105.8353255
1799,21.0069538,105.8495439
1800,21.0049134,105.8572008
1801,21.0091142,105.862735
1802,21.005793,105.8516133
1803,21.0216632,105.8503147
1804,21.0086074,105.8519153
1805,21.0070754,105.8442282
1806,21.0166782,105.8633968
1807,21.004489,105.8547267
1808,21.0103803,105.8404122
1809,21.0089347,105.8558259
1810,21.0085485,105.8402641
1811,21.0103945,105.8545883
1812,21.0162375,105.8421832
1813,21.0044837,105.8636184
1814,21.0192251,105.862912
1815,21.0078005,105.8532589
1816,21.0160716,105.8562876
1817,21.0055485,105.8566015
1818,21.0042684,105.8485292
1819,21.0095291,105.8579553
1820,21.016091,105.8542183
1821,21.0073713,105.8604759
1822,21.0099199,105.8548134
1823,21.0172067,105.8553235
1824,21.0146793,105.8583416
1825,21.006548,105.856244
1826,21.0194209,105.8526765
1827,21.0151987,105.8397456
1828,21.0118027,105.8544997
1829,21.0162675,105.8645394
1830,21.0109068,105.8653039
1831,21.0106565,105.8579841
1832,21.015105,105.8477876
1833,21.0185353,105.8618095
1834,21.0058646,105.8498114
1835,21.0123447,105.8584611
1836,21.0116802,105.8669726
1837,21.0227584,105.8524506
1838,21.0055552,105.8424321
1839,21.0180382,105.8568722
1840,21.0045913,105.8561636
1841,21.0119064,105.8586054
1842,21.0124587,105.8490636
1843,21.0233228,105.85963
1844,21.0152793,105.841318
1845,21.0069511,105.8630439
1846,21.0083203,105.8589081
1847,21.0124419,105.8472504
1848,21.0044907,105.8549485
1849,21.0107542,105.8566052
1850,21.0125225,105.855133
1851,21.0084886,105.8483136
1852,21.0201078,105.8460308
1853,21.0042517,105.8452752
1854,21.0072043,105.8608577
1855,21.0036589,105.8509726
1856,21.0090717,105.8588857
1857,21.0048669,105.8566156
1858,21.0174682,105.8514134
1859,21.0136033,105.8498821
1860,21.0190623,105.8375088
1861,21.0153003,105.8504132
1862,21.0112739,105.8671886
1863,21.0063051,105.8641818
1864,21.020859,105.8585376
1865,21.0066202,105.8536624
1866,21.0057313,105.8657008
1867,21.0206578,105.8461235
1868,21.018199,105.8422481
1869,21.0095059,105.8653522
1870,21.0112522,105.857504
1871,21.0110972,105.8469307
1872,21.0220859,105.8433764
1873,21.0185793,105.8422833
1874,21.0204756,105.8395261
1875,21.0118875,105.8627566
1876,21.0062324,105.864149
1877,21.0087188,105.8498076
1878,21.0146594,105.8390891
1879,21.0084005,105.8645128
1880,21.0075089,105.8650373
1881,21.0084492,105.8645052
1882,21.0127623,105.8488887
1883,21.0198448,105.8487625
1884,21.0062438,105.8608907
1885,21.0074317,105.8607456
1886,21.00568,105.8445974
1887,21.0162726,105.8538803
1888,21.0073918,105.8654402
1889,21.0138704,105.8547567
1890,21.0129982,105.8636724
1891,21.0041295,105.8430236
1892,21.0095441,105.8474607
1893,21.0068004,105.8445167
1894,21.0133888,105.8567215
1895,21.0076313,105.8462124
1896,21.0113076,105.8662681
1897,21.0099279,105.8521654
1898,21.0074931,105.8426492
1899,21.0188415,105.8405997
1900,21.0200104,105.8630751
1901,21.0110236,105.8614713
1902,21.0232707,105.8594514
1903,21.0118849,105.8392822
1904,21.008107,105.8415254
1905,21.0166919,105.8627141
1906,21.0061406,105.8637354
1907,21.0090802,105.8604333
1908,21.0216966,105.8599304
1909,21.0127605,105.8463391
1910,21.0056855,105.8516133
1911,21.0082934,105.8511995
1912,21.0055751,105.8460233
1913,21.0199953,105.8555751
1914,21.0081538,105.8644523
1915,21.0043646,105.8561638
1916,21.0026543,105.8454342
1917,21.0058148,105.8627408
1918,21.0073069,105.8635478
1919,21.0276063,105.8611237
1920,21.0086825,105.8474708
1921,21.0133511,105.8486626
1922,21.0220969,105.843335
1923,21.0198207,105.8488464
1924,21.0135234,105.865033
1925,21.0204735,105.863125
1926,21.0212728,105.8634508
1927,21.0057538,105.8446523
1928,21.0169953,105.8540474
1929,21.0231916,105.8515884
1930,21.0101946,105.8644722
1931,21.015766,105.8565208
1932,21.0210506,105.8522501
1933,21.0173997,105.8597948
1934,21.0155888,105.8619795
1935,21.0118758,105.8656445
1936,21.0152406,105.8527663
1937,21.0167325,105.8395699
1938,21.0196078,105.8477024
1939,21.0229817,105.8623027
1940,21.0038292,105.8480902
1941,21.0174211,105.8436347
1942,21.0039745,105.8470441
1943,21.0052102,105.8635994
1944,21.0061469,105.8617339
1945,21.0067561,105.8445248
1946,21.0130747,105.8544232
1947,21.0049184,105.846961
1948,21.023785,105.8572042
